participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.trial_to_pay,player.amount_earned_on_priors_social,player.test_question_1,player.test_question_2,player.test_question_3,player.test_question_4,player.payoff,group.id_in_subsession,group.option1,group.option2,group.amount_offered,group.option_chosen,group.current_opponent,group.payout,group.soc_or_no,group.offer_accepted,subsession.round_number,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
1,rk3yf1do,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.75.181,2017-11-17 12:28:07.600614+00:00,1,,,0,1,,,,,,,0,1,15,3,3,Option 2,circle,0,Social,0,20,ax0dkmuz,,,,,,0
1,rk3yf1do,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.75.181,2017-11-17 12:28:07.600614+00:00,1,,,0,1,,,,,,,0,1,12,14,12,Option 1,circle,8,Social,1,21,ax0dkmuz,,,,,,0
1,rk3yf1do,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.75.181,2017-11-17 12:28:07.600614+00:00,1,,,0,1,,,,,,,0,1,10,18,10,Option 1,square,10,Social,1,22,ax0dkmuz,,,,,,0
1,rk3yf1do,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.75.181,2017-11-17 12:28:07.600614+00:00,1,,,0,1,,,,,,,0,1,8,16,8,Option 1,circle,12,Social,1,23,ax0dkmuz,,,,,,0
1,rk3yf1do,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.75.181,2017-11-17 12:28:07.600614+00:00,1,,,0,1,,,,,,,0,1,4,16,4,Option 1,square,16,Social,1,24,ax0dkmuz,,,,,,0
1,rk3yf1do,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.75.181,2017-11-17 12:28:07.600614+00:00,1,,,0,1,,,,,,,0,1,14,16,14,Option 1,triangle,6,Social,1,25,ax0dkmuz,,,,,,0
1,rk3yf1do,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.75.181,2017-11-17 12:28:07.600614+00:00,1,,,0,1,,,,,,,0,1,7,13,7,Option 1,square,13,Social,1,26,ax0dkmuz,,,,,,0
1,rk3yf1do,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.75.181,2017-11-17 12:28:07.600614+00:00,1,,,0,1,,,,,,,0,1,1,17,1,Option 1,circle,19,Social,1,27,ax0dkmuz,,,,,,0
1,rk3yf1do,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.75.181,2017-11-17 12:28:07.600614+00:00,1,,,0,1,,,,,,,0,1,14,6,6,Option 2,circle,14,Social,1,28,ax0dkmuz,,,,,,0
1,rk3yf1do,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.75.181,2017-11-17 12:28:07.600614+00:00,1,,,0,1,,,,,,,0,1,0,10,0,Option 1,circle,0,Social,0,29,ax0dkmuz,,,,,,0
1,rk3yf1do,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.75.181,2017-11-17 12:28:07.600614+00:00,1,,,0,1,,,,,,,0,1,3,5,3,Option 1,square,17,Social,1,30,ax0dkmuz,,,,,,0
1,rk3yf1do,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.75.181,2017-11-17 12:28:07.600614+00:00,1,,,0,1,,,,,,,0,1,7,11,7,Option 1,square,13,Social,1,31,ax0dkmuz,,,,,,0
1,rk3yf1do,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.75.181,2017-11-17 12:28:07.600614+00:00,1,,,0,1,,,,,,,0,1,4,8,4,Option 1,triangle,0,Social,0,32,ax0dkmuz,,,,,,0
1,rk3yf1do,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.75.181,2017-11-17 12:28:07.600614+00:00,1,,,0,1,,,,,,,0,1,11,9,9,Option 2,circle,11,Social,1,33,ax0dkmuz,,,,,,0
1,rk3yf1do,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.75.181,2017-11-17 12:28:07.600614+00:00,1,,,0,1,,,,,,,0,1,18,16,18,Option 1,circle,2,Social,1,34,ax0dkmuz,,,,,,0
1,rk3yf1do,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.75.181,2017-11-17 12:28:07.600614+00:00,1,,,0,1,,,,,,,0,1,11,17,11,Option 1,square,9,Social,1,35,ax0dkmuz,,,,,,0
1,rk3yf1do,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.75.181,2017-11-17 12:28:07.600614+00:00,1,,,0,1,,,,,,,0,1,16,20,16,Option 1,triangle,4,Social,1,36,ax0dkmuz,,,,,,0
1,rk3yf1do,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.75.181,2017-11-17 12:28:07.600614+00:00,1,,,0,1,,,,,,,0,1,4,6,4,Option 1,square,16,Social,1,37,ax0dkmuz,,,,,,0
1,rk3yf1do,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.75.181,2017-11-17 12:28:07.600614+00:00,1,,,0,1,,,,,,,0,1,2,6,2,Option 1,triangle,0,Social,0,38,ax0dkmuz,,,,,,0
1,rk3yf1do,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.75.181,2017-11-17 12:28:07.600614+00:00,1,,,0,1,,,,,,,0,1,8,10,8,Option 1,square,12,Social,1,39,ax0dkmuz,,,,,,0
1,rk3yf1do,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.75.181,2017-11-17 12:28:07.600614+00:00,1,,,0,1,,,,,,,0,1,2,6,2,Option 1,circle,18,Social,1,40,ax0dkmuz,,,,,,0
1,rk3yf1do,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.75.181,2017-11-17 12:28:07.600614+00:00,1,,,0,1,,,,,,,0,1,2,8,2,Option 1,square,18,Social,1,41,ax0dkmuz,,,,,,0
1,rk3yf1do,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.75.181,2017-11-17 12:28:07.600614+00:00,1,,,0,1,,,,,,,0,1,2,16,2,Option 1,triangle,0,Social,0,42,ax0dkmuz,,,,,,0
1,rk3yf1do,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.75.181,2017-11-17 12:28:07.600614+00:00,1,,,0,1,,,,,,,0,1,20,14,14,Option 2,triangle,6,Social,1,43,ax0dkmuz,,,,,,0
1,rk3yf1do,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.75.181,2017-11-17 12:28:07.600614+00:00,1,,,0,1,,,,,,,0,1,13,1,1,Option 2,square,19,Social,1,44,ax0dkmuz,,,,,,0
1,rk3yf1do,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.75.181,2017-11-17 12:28:07.600614+00:00,1,,,0,1,,,,,,,0,1,17,5,5,Option 2,circle,15,Social,1,45,ax0dkmuz,,,,,,0
1,rk3yf1do,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.75.181,2017-11-17 12:28:07.600614+00:00,1,,,0,1,,,,,,,0,1,15,9,9,Option 2,circle,11,Social,1,46,ax0dkmuz,,,,,,0
1,rk3yf1do,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.75.181,2017-11-17 12:28:07.600614+00:00,1,,,0,1,,,,,,,0,1,1,15,1,Option 1,square,19,Social,1,47,ax0dkmuz,,,,,,0
1,rk3yf1do,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.75.181,2017-11-17 12:28:07.600614+00:00,1,,,0,1,,,,,,,0,1,3,7,3,Option 1,circle,0,Social,0,48,ax0dkmuz,,,,,,0
1,rk3yf1do,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.75.181,2017-11-17 12:28:07.600614+00:00,1,,,0,1,,,,,,,0,1,1,13,1,Option 1,triangle,0,Social,0,49,ax0dkmuz,,,,,,0
1,rk3yf1do,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.75.181,2017-11-17 12:28:07.600614+00:00,1,,,0,1,,,,,,,0,1,8,14,8,Option 1,triangle,0,Social,0,50,ax0dkmuz,,,,,,0
1,rk3yf1do,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.75.181,2017-11-17 12:28:07.600614+00:00,1,,,0,1,,,,,,,0,1,14,12,12,Option 2,square,8,Social,1,51,ax0dkmuz,,,,,,0
1,rk3yf1do,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.75.181,2017-11-17 12:28:07.600614+00:00,1,,,0,1,,,,,,,0,1,10,2,2,Option 2,triangle,18,Social,1,52,ax0dkmuz,,,,,,0
1,rk3yf1do,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.75.181,2017-11-17 12:28:07.600614+00:00,1,,,0,1,,,,,,,0,1,8,12,8,Option 1,circle,12,Social,1,53,ax0dkmuz,,,,,,0
1,rk3yf1do,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.75.181,2017-11-17 12:28:07.600614+00:00,1,,,0,1,,,,,,,0,1,10,2,2,Option 2,circle,0,Social,0,54,ax0dkmuz,,,,,,0
1,rk3yf1do,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.75.181,2017-11-17 12:28:07.600614+00:00,1,,,0,1,,,,,,,0,1,8,2,2,Option 2,square,18,Social,1,55,ax0dkmuz,,,,,,0
1,rk3yf1do,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.75.181,2017-11-17 12:28:07.600614+00:00,1,,,0,1,,,,,,,0,1,1,17,17,Option 2,circle,3,Social,1,56,ax0dkmuz,,,,,,0
1,rk3yf1do,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.75.181,2017-11-17 12:28:07.600614+00:00,1,,,0,1,,,,,,,0,1,3,9,9,Option 2,square,11,Social,1,57,ax0dkmuz,,,,,,0
1,rk3yf1do,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.75.181,2017-11-17 12:28:07.600614+00:00,1,,,0,1,,,,,,,0,1,7,9,9,Option 2,triangle,11,Social,1,58,ax0dkmuz,,,,,,0
1,rk3yf1do,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.75.181,2017-11-17 12:28:07.600614+00:00,1,,,0,1,,,,,,,0,1,10,6,10,Option 1,circle,10,Social,1,59,ax0dkmuz,,,,,,0
1,rk3yf1do,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.75.181,2017-11-17 12:28:07.600614+00:00,1,,,0,1,,,,,,,0,1,1,5,1,Option 1,triangle,0,Social,0,60,ax0dkmuz,,,,,,0
1,rk3yf1do,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.75.181,2017-11-17 12:28:07.600614+00:00,1,,,0,1,,,,,,,0,1,3,19,19,Option 2,triangle,1,Social,1,61,ax0dkmuz,,,,,,0
1,rk3yf1do,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.75.181,2017-11-17 12:28:07.600614+00:00,1,,,0,1,,,,,,,0,1,17,5,5,Option 2,triangle,0,Social,0,62,ax0dkmuz,,,,,,0
1,rk3yf1do,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.75.181,2017-11-17 12:28:07.600614+00:00,1,,,0,1,,,,,,,0,1,15,17,15,Option 1,triangle,5,Social,1,63,ax0dkmuz,,,,,,0
1,rk3yf1do,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.75.181,2017-11-17 12:28:07.600614+00:00,1,,,0,1,,,,,,,0,1,3,7,3,Option 1,circle,0,Social,0,64,ax0dkmuz,,,,,,0
1,rk3yf1do,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.75.181,2017-11-17 12:28:07.600614+00:00,1,,,0,1,,,,,,,0,1,1,19,1,Option 1,square,0,Social,0,65,ax0dkmuz,,,,,,0
1,rk3yf1do,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.75.181,2017-11-17 12:28:07.600614+00:00,1,,,0,1,,,,,,,0,1,9,19,9,Option 1,circle,11,Social,1,66,ax0dkmuz,,,,,,0
1,rk3yf1do,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.75.181,2017-11-17 12:28:07.600614+00:00,1,,,0,1,,,,,,,0,1,18,20,20,Option 2,square,0,Social,1,67,ax0dkmuz,,,,,,0
1,rk3yf1do,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.75.181,2017-11-17 12:28:07.600614+00:00,1,,,0,1,,,,,,,0,1,0,6,0,Option 1,triangle,0,Social,0,68,ax0dkmuz,,,,,,0
1,rk3yf1do,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.75.181,2017-11-17 12:28:07.600614+00:00,1,,,0,1,,,,,,,0,1,13,19,19,Option 2,triangle,1,Social,1,69,ax0dkmuz,,,,,,0
1,rk3yf1do,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.75.181,2017-11-17 12:28:07.600614+00:00,1,,,0,1,,,,,,,0,1,9,11,11,Option 2,square,9,Social,1,70,ax0dkmuz,,,,,,0
1,rk3yf1do,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.75.181,2017-11-17 12:28:07.600614+00:00,1,,,0,1,,,,,,,0,1,17,19,19,Option 2,square,1,Social,1,71,ax0dkmuz,,,,,,0
1,rk3yf1do,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.75.181,2017-11-17 12:28:07.600614+00:00,1,,,0,1,,,,,,,0,1,9,7,9,Option 1,square,11,Social,1,72,ax0dkmuz,,,,,,0
1,rk3yf1do,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.75.181,2017-11-17 12:28:07.600614+00:00,1,,,0,1,,,,,,,0,1,3,17,3,Option 1,square,17,Social,1,73,ax0dkmuz,,,,,,0
1,rk3yf1do,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.75.181,2017-11-17 12:28:07.600614+00:00,1,,,0,1,,,,,,,0,1,9,17,9,Option 1,square,11,Social,1,74,ax0dkmuz,,,,,,0
1,rk3yf1do,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.75.181,2017-11-17 12:28:07.600614+00:00,1,,,0,1,,,,,,,0,1,4,12,4,Option 1,triangle,0,Social,0,75,ax0dkmuz,,,,,,0
1,rk3yf1do,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.75.181,2017-11-17 12:28:07.600614+00:00,1,,,0,1,,,,,,,0,1,2,20,2,Option 1,circle,0,Social,0,76,ax0dkmuz,,,,,,0
1,rk3yf1do,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.75.181,2017-11-17 12:28:07.600614+00:00,1,,,0,1,,,,,,,0,1,7,17,7,Option 1,triangle,13,Social,1,77,ax0dkmuz,,,,,,0
1,rk3yf1do,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.75.181,2017-11-17 12:28:07.600614+00:00,1,,,0,1,,,,,,,0,1,20,8,20,Option 1,triangle,0,Social,1,78,ax0dkmuz,,,,,,0
1,rk3yf1do,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.75.181,2017-11-17 12:28:07.600614+00:00,1,,,0,1,,,,,,,0,1,5,19,5,Option 1,triangle,0,Social,0,79,ax0dkmuz,,,,,,0
1,rk3yf1do,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.75.181,2017-11-17 12:28:07.600614+00:00,1,,,0,1,,,,,,,0,1,6,20,6,Option 1,circle,14,Social,1,80,ax0dkmuz,,,,,,0
1,rk3yf1do,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.75.181,2017-11-17 12:28:07.600614+00:00,1,,,0,1,,,,,,,0,1,7,5,5,Option 2,triangle,0,Social,0,81,ax0dkmuz,,,,,,0
1,rk3yf1do,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.75.181,2017-11-17 12:28:07.600614+00:00,1,,,0,1,,,,,,,0,1,4,20,4,Option 1,triangle,0,Social,0,82,ax0dkmuz,,,,,,0
1,rk3yf1do,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.75.181,2017-11-17 12:28:07.600614+00:00,1,,,0,1,,,,,,,0,1,11,13,11,Option 1,triangle,9,Social,1,83,ax0dkmuz,,,,,,0
1,rk3yf1do,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.75.181,2017-11-17 12:28:07.600614+00:00,1,,,0,1,,,,,,,0,1,3,15,3,Option 1,square,17,Social,1,84,ax0dkmuz,,,,,,0
1,rk3yf1do,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.75.181,2017-11-17 12:28:07.600614+00:00,1,,,0,1,,,,,,,0,1,12,18,12,Option 1,square,8,Social,1,85,ax0dkmuz,,,,,,0
1,rk3yf1do,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.75.181,2017-11-17 12:28:07.600614+00:00,1,,,0,1,,,,,,,0,1,9,5,5,Option 2,circle,0,Social,0,86,ax0dkmuz,,,,,,0
1,rk3yf1do,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.75.181,2017-11-17 12:28:07.600614+00:00,1,,,0,1,,,,,,,0,1,2,8,2,Option 1,square,18,Social,1,87,ax0dkmuz,,,,,,0
1,rk3yf1do,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.75.181,2017-11-17 12:28:07.600614+00:00,1,,,0,1,,,,,,,0,1,16,8,8,Option 2,square,12,Social,1,88,ax0dkmuz,,,,,,0
1,rk3yf1do,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.75.181,2017-11-17 12:28:07.600614+00:00,1,,,0,1,,,,,,,0,1,2,4,2,Option 1,triangle,0,Social,0,89,ax0dkmuz,,,,,,0
1,rk3yf1do,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.75.181,2017-11-17 12:28:07.600614+00:00,1,,,0,1,,,,,,,0,1,18,6,6,Option 2,circle,14,Social,1,90,ax0dkmuz,,,,,,0
1,rk3yf1do,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.75.181,2017-11-17 12:28:07.600614+00:00,1,,,0,1,,,,,,,0,1,8,18,8,Option 1,square,12,Social,1,91,ax0dkmuz,,,,,,0
1,rk3yf1do,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.75.181,2017-11-17 12:28:07.600614+00:00,1,,,0,1,,,,,,,0,1,9,13,9,Option 1,square,11,Social,1,92,ax0dkmuz,,,,,,0
1,rk3yf1do,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.75.181,2017-11-17 12:28:07.600614+00:00,1,,,0,1,,,,,,,0,1,5,17,5,Option 1,circle,15,Social,1,93,ax0dkmuz,,,,,,0
1,rk3yf1do,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.75.181,2017-11-17 12:28:07.600614+00:00,1,,,0,1,,,,,,,0,1,2,14,2,Option 1,circle,0,Social,0,94,ax0dkmuz,,,,,,0
1,rk3yf1do,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.75.181,2017-11-17 12:28:07.600614+00:00,1,,,0,1,,,,,,,0,1,7,17,7,Option 1,square,13,Social,1,95,ax0dkmuz,,,,,,0
1,rk3yf1do,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.75.181,2017-11-17 12:28:07.600614+00:00,1,,,0,1,28,14,,,,,0,1,6,20,6,Option 1,triangle,14,Social,1,96,ax0dkmuz,,,,,,0
1,msm8nwg5,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.79.214.101,2017-11-17 13:11:37.536990+00:00,1,,,0,1,,,,,,,0,1,4,10,10,Option 2,circle,10,Social,1,1,iknil2sy,,,,,,0
1,msm8nwg5,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.79.214.101,2017-11-17 13:11:37.536990+00:00,1,,,0,1,,,,,,,0,1,2,4,4,Option 2,circle,16,Social,1,2,iknil2sy,,,,,,0
1,msm8nwg5,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.79.214.101,2017-11-17 13:11:37.536990+00:00,1,,,0,1,,,,,,,0,1,15,17,15,Option 1,square,5,Social,1,3,iknil2sy,,,,,,0
1,msm8nwg5,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.79.214.101,2017-11-17 13:11:37.536990+00:00,1,,,0,1,,,,,,,0,1,5,11,11,Option 2,triangle,9,Social,1,4,iknil2sy,,,,,,0
1,msm8nwg5,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.79.214.101,2017-11-17 13:11:37.536990+00:00,1,,,0,1,,,,,,,0,1,13,19,13,Option 1,square,7,Social,1,5,iknil2sy,,,,,,0
1,msm8nwg5,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.79.214.101,2017-11-17 13:11:37.536990+00:00,1,,,0,1,,,,,,,0,1,4,18,4,Option 1,square,16,Social,1,6,iknil2sy,,,,,,0
1,msm8nwg5,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.79.214.101,2017-11-17 13:11:37.536990+00:00,1,,,0,1,,,,,,,0,1,10,16,10,Option 1,square,10,Social,1,7,iknil2sy,,,,,,0
1,msm8nwg5,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.79.214.101,2017-11-17 13:11:37.536990+00:00,1,,,0,1,,,,,,,0,1,0,8,8,Option 2,circle,12,Social,1,8,iknil2sy,,,,,,0
1,msm8nwg5,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.79.214.101,2017-11-17 13:11:37.536990+00:00,1,,,0,1,,,,,,,0,1,10,20,10,Option 1,square,10,Social,1,9,iknil2sy,,,,,,0
1,msm8nwg5,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.79.214.101,2017-11-17 13:11:37.536990+00:00,1,,,0,1,,,,,,,0,1,13,5,5,Option 2,triangle,0,Social,0,10,iknil2sy,,,,,,0
1,msm8nwg5,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.79.214.101,2017-11-17 13:11:37.536990+00:00,1,,,0,1,,,,,,,0,1,13,3,3,Option 2,square,17,Social,1,11,iknil2sy,,,,,,0
1,msm8nwg5,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.79.214.101,2017-11-17 13:11:37.536990+00:00,1,,,0,1,,,,,,,0,1,1,9,9,Option 2,circle,11,Social,1,12,iknil2sy,,,,,,0
1,msm8nwg5,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.79.214.101,2017-11-17 13:11:37.536990+00:00,1,,,0,1,,,,,,,0,1,3,19,3,Option 1,square,17,Social,1,13,iknil2sy,,,,,,0
1,msm8nwg5,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.79.214.101,2017-11-17 13:11:37.536990+00:00,1,,,0,1,,,,,,,0,1,9,19,9,Option 1,circle,11,Social,1,14,iknil2sy,,,,,,0
1,msm8nwg5,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.79.214.101,2017-11-17 13:11:37.536990+00:00,1,,,0,1,,,,,,,0,1,6,10,10,Option 2,circle,10,Social,1,15,iknil2sy,,,,,,0
1,msm8nwg5,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.79.214.101,2017-11-17 13:11:37.536990+00:00,1,,,0,1,,,,,,,0,1,11,19,11,Option 1,square,9,Social,1,16,iknil2sy,,,,,,0
1,msm8nwg5,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.79.214.101,2017-11-17 13:11:37.536990+00:00,1,,,0,1,,,,,,,0,1,5,7,7,Option 2,triangle,13,Social,1,17,iknil2sy,,,,,,0
1,msm8nwg5,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.79.214.101,2017-11-17 13:11:37.536990+00:00,1,,,0,1,,,,,,,0,1,12,20,12,Option 1,square,8,Social,1,18,iknil2sy,,,,,,0
1,msm8nwg5,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.79.214.101,2017-11-17 13:11:37.536990+00:00,1,,,0,1,,,,,,,0,1,13,5,5,Option 2,circle,15,Social,1,19,iknil2sy,,,,,,0
1,msm8nwg5,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.79.214.101,2017-11-17 13:11:37.536990+00:00,1,,,0,1,,,,,,,0,1,8,6,8,Option 1,circle,12,Social,1,20,iknil2sy,,,,,,0
1,msm8nwg5,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.79.214.101,2017-11-17 13:11:37.536990+00:00,1,,,0,1,,,,,,,0,1,3,5,5,Option 2,square,15,Social,1,21,iknil2sy,,,,,,0
1,msm8nwg5,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.79.214.101,2017-11-17 13:11:37.536990+00:00,1,,,0,1,,,,,,,0,1,4,8,8,Option 2,square,12,Social,1,22,iknil2sy,,,,,,0
1,msm8nwg5,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.79.214.101,2017-11-17 13:11:37.536990+00:00,1,,,0,1,,,,,,,0,1,8,18,8,Option 1,triangle,12,Social,1,23,iknil2sy,,,,,,0
1,msm8nwg5,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.79.214.101,2017-11-17 13:11:37.536990+00:00,1,,,0,1,,,,,,,0,1,4,16,4,Option 1,square,16,Social,1,24,iknil2sy,,,,,,0
1,msm8nwg5,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.79.214.101,2017-11-17 13:11:37.536990+00:00,1,,,0,1,,,,,,,0,1,14,16,14,Option 1,triangle,6,Social,1,25,iknil2sy,,,,,,0
1,msm8nwg5,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.79.214.101,2017-11-17 13:11:37.536990+00:00,1,,,0,1,,,,,,,0,1,11,5,5,Option 2,triangle,15,Social,1,26,iknil2sy,,,,,,0
1,msm8nwg5,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.79.214.101,2017-11-17 13:11:37.536990+00:00,1,,,0,1,,,,,,,0,1,6,18,6,Option 1,triangle,14,Social,1,27,iknil2sy,,,,,,0
1,msm8nwg5,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.79.214.101,2017-11-17 13:11:37.536990+00:00,1,,,0,1,,,,,,,0,1,13,5,5,Option 2,square,15,Social,1,28,iknil2sy,,,,,,0
1,msm8nwg5,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.79.214.101,2017-11-17 13:11:37.536990+00:00,1,,,0,1,,,,,,,0,1,0,10,10,Option 2,circle,10,Social,1,29,iknil2sy,,,,,,0
1,msm8nwg5,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.79.214.101,2017-11-17 13:11:37.536990+00:00,1,,,0,1,,,,,,,0,1,3,5,5,Option 2,square,15,Social,1,30,iknil2sy,,,,,,0
1,msm8nwg5,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.79.214.101,2017-11-17 13:11:37.536990+00:00,1,,,0,1,,,,,,,0,1,7,11,11,Option 2,square,9,Social,1,31,iknil2sy,,,,,,0
1,msm8nwg5,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.79.214.101,2017-11-17 13:11:37.536990+00:00,1,,,0,1,,,,,,,0,1,11,17,11,Option 1,triangle,9,Social,1,32,iknil2sy,,,,,,0
