participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.final_payout,player.trial_to_pay,player.amount_earned_on_priors_nonsocial,player.amount_earned_total,player.test_question_1,player.test_question_2,player.test_question_3,player.test_question_4,player.payoff,group.id_in_subsession,group.amount_offered,group.current_opponent,group.payout,group.soc_or_no,group.offer_accepted,subsession.round_number,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,,,0,1,8,square,12,Social,1,72,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,,,0,1,8,circle,12,Social,1,73,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,,,0,1,8,circle,12,Social,1,74,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,,,0,1,7,circle,13,Non-social,1,75,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,,,0,1,9,square,11,Social,1,76,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,,,0,1,8,circle,12,Social,1,77,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,,,0,1,7,triangle,0,Non-social,0,78,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,,,0,1,8,square,12,Social,1,79,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,,,0,1,8,square,12,Non-social,1,80,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,,,0,1,9,triangle,11,Social,1,81,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,,,0,1,8,triangle,12,Non-social,1,82,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,,,0,1,9,triangle,11,Non-social,1,83,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,,,0,1,9,circle,11,Non-social,1,84,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,,,0,1,8,triangle,12,Non-social,1,85,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,,,0,1,8,circle,12,Non-social,1,86,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,,,0,1,9,circle,11,Social,1,87,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,,,0,1,8,square,12,Social,1,88,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,,,0,1,8,square,12,Non-social,1,89,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,,,0,1,6,square,14,Non-social,1,90,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,,,0,1,7,triangle,0,Non-social,0,91,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,,,0,1,8,square,12,Non-social,1,92,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,,,0,1,9,square,11,Social,1,93,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,,,0,1,8,square,12,Social,1,94,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,,,0,1,9,triangle,11,Non-social,1,95,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,,,0,1,9,square,11,Social,1,96,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,,,0,1,8,triangle,0,Non-social,0,97,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,,,0,1,9,triangle,11,Non-social,1,98,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,,,0,1,9,triangle,0,Non-social,0,99,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,,,0,1,9,circle,0,Non-social,0,100,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,,,0,1,10,triangle,10,Non-social,1,101,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,,,0,1,10,square,10,Non-social,1,102,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,,,0,1,9,circle,11,Social,1,103,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,,,0,1,9,triangle,11,Social,1,104,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,,,0,1,9,square,11,Social,1,105,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,,,0,1,9,circle,11,Social,1,106,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,,,0,1,9,circle,11,Social,1,107,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,,,0,1,8,square,12,Non-social,1,108,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,,,0,1,8,square,12,Non-social,1,109,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,,,0,1,8,circle,12,Social,1,110,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,,,0,1,9,circle,11,Social,1,111,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,,,0,1,8,square,12,Social,1,112,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,,,0,1,8,circle,12,Non-social,1,113,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,,,0,1,9,circle,11,Social,1,114,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,,,0,1,8,circle,0,Social,0,115,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,,,0,1,9,square,11,Social,1,116,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,,,0,1,8,triangle,0,Non-social,0,117,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,,,0,1,9,triangle,11,Non-social,1,118,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,,,,,,,,,0,1,9,circle,11,Non-social,1,119,0cd6z757,,,,,,0
1,8c5ec3py,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.93.232.18,2017-11-17 12:05:50.521424+00:00,1,,,0,1,5,100,0,,,,,,0,1,8,circle,12,Social,1,120,0cd6z757,,,,,,0
1,00p0yvin,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.211.141,2017-11-17 12:06:09.997937+00:00,1,,,0,1,,,,,,,,,0,1,10,circle,10,Non-social,1,1,hwl53sn2,,,,,,0
1,00p0yvin,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.211.141,2017-11-17 12:06:09.997937+00:00,1,,,0,1,,,,,,,,,0,1,10,triangle,0,Non-social,0,2,hwl53sn2,,,,,,0
1,00p0yvin,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.211.141,2017-11-17 12:06:09.997937+00:00,1,,,0,1,,,,,,,,,0,1,10,square,10,Social,1,3,hwl53sn2,,,,,,0
1,00p0yvin,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.211.141,2017-11-17 12:06:09.997937+00:00,1,,,0,1,,,,,,,,,0,1,11,square,9,Non-social,1,4,hwl53sn2,,,,,,0
1,00p0yvin,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.211.141,2017-11-17 12:06:09.997937+00:00,1,,,0,1,,,,,,,,,0,1,11,circle,9,Non-social,1,5,hwl53sn2,,,,,,0
1,00p0yvin,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.211.141,2017-11-17 12:06:09.997937+00:00,1,,,0,1,,,,,,,,,0,1,10,square,10,Social,1,6,hwl53sn2,,,,,,0
1,00p0yvin,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.211.141,2017-11-17 12:06:09.997937+00:00,1,,,0,1,,,,,,,,,0,1,10,triangle,10,Social,1,7,hwl53sn2,,,,,,0
1,00p0yvin,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.211.141,2017-11-17 12:06:09.997937+00:00,1,,,0,1,,,,,,,,,0,1,11,square,9,Non-social,1,8,hwl53sn2,,,,,,0
1,00p0yvin,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.211.141,2017-11-17 12:06:09.997937+00:00,1,,,0,1,,,,,,,,,0,1,11,square,9,Non-social,1,9,hwl53sn2,,,,,,0
1,00p0yvin,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.211.141,2017-11-17 12:06:09.997937+00:00,1,,,0,1,,,,,,,,,0,1,11,square,9,Non-social,1,10,hwl53sn2,,,,,,0
1,00p0yvin,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.211.141,2017-11-17 12:06:09.997937+00:00,1,,,0,1,,,,,,,,,0,1,10,triangle,10,Social,1,11,hwl53sn2,,,,,,0
1,00p0yvin,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.211.141,2017-11-17 12:06:09.997937+00:00,1,,,0,1,,,,,,,,,0,1,10,circle,10,Social,1,12,hwl53sn2,,,,,,0
1,00p0yvin,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.211.141,2017-11-17 12:06:09.997937+00:00,1,,,0,1,,,,,,,,,0,1,11,circle,9,Non-social,1,13,hwl53sn2,,,,,,0
1,00p0yvin,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.211.141,2017-11-17 12:06:09.997937+00:00,1,,,0,1,,,,,,,,,0,1,11,circle,9,Non-social,1,14,hwl53sn2,,,,,,0
1,00p0yvin,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.211.141,2017-11-17 12:06:09.997937+00:00,1,,,0,1,,,,,,,,,0,1,11,circle,9,Non-social,1,15,hwl53sn2,,,,,,0
1,00p0yvin,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.211.141,2017-11-17 12:06:09.997937+00:00,1,,,0,1,,,,,,,,,0,1,10,triangle,10,Social,1,16,hwl53sn2,,,,,,0
1,00p0yvin,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.211.141,2017-11-17 12:06:09.997937+00:00,1,,,0,1,,,,,,,,,0,1,10,circle,10,Social,1,17,hwl53sn2,,,,,,0
1,00p0yvin,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.211.141,2017-11-17 12:06:09.997937+00:00,1,,,0,1,,,,,,,,,0,1,11,triangle,9,Non-social,1,18,hwl53sn2,,,,,,0
1,00p0yvin,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.211.141,2017-11-17 12:06:09.997937+00:00,1,,,0,1,,,,,,,,,0,1,10,square,10,Social,1,19,hwl53sn2,,,,,,0
1,00p0yvin,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.211.141,2017-11-17 12:06:09.997937+00:00,1,,,0,1,,,,,,,,,0,1,10,square,10,Social,1,20,hwl53sn2,,,,,,0
1,00p0yvin,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.211.141,2017-11-17 12:06:09.997937+00:00,1,,,0,1,,,,,,,,,0,1,11,circle,9,Non-social,1,21,hwl53sn2,,,,,,0
1,00p0yvin,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.211.141,2017-11-17 12:06:09.997937+00:00,1,,,0,1,,,,,,,,,0,1,10,triangle,10,Social,1,22,hwl53sn2,,,,,,0
1,00p0yvin,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.211.141,2017-11-17 12:06:09.997937+00:00,1,,,0,1,,,,,,,,,0,1,10,triangle,10,Social,1,23,hwl53sn2,,,,,,0
1,00p0yvin,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.211.141,2017-11-17 12:06:09.997937+00:00,1,,,0,1,,,,,,,,,0,1,11,square,9,Non-social,1,24,hwl53sn2,,,,,,0
1,00p0yvin,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.211.141,2017-11-17 12:06:09.997937+00:00,1,,,0,1,,,,,,,,,0,1,11,circle,9,Non-social,1,25,hwl53sn2,,,,,,0
1,00p0yvin,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.211.141,2017-11-17 12:06:09.997937+00:00,1,,,0,1,,,,,,,,,0,1,11,circle,0,Non-social,0,26,hwl53sn2,,,,,,0
1,00p0yvin,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.211.141,2017-11-17 12:06:09.997937+00:00,1,,,0,1,,,,,,,,,0,1,10,square,10,Social,1,27,hwl53sn2,,,,,,0
1,00p0yvin,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.211.141,2017-11-17 12:06:09.997937+00:00,1,,,0,1,,,,,,,,,0,1,10,circle,10,Social,1,28,hwl53sn2,,,,,,0
1,00p0yvin,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.211.141,2017-11-17 12:06:09.997937+00:00,1,,,0,1,,,,,,,,,0,1,11,circle,9,Non-social,1,29,hwl53sn2,,,,,,0
1,00p0yvin,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.211.141,2017-11-17 12:06:09.997937+00:00,1,,,0,1,,,,,,,,,0,1,10,triangle,10,Social,1,30,hwl53sn2,,,,,,0
1,00p0yvin,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.211.141,2017-11-17 12:06:09.997937+00:00,1,,,0,1,,,,,,,,,0,1,11,circle,9,Non-social,1,31,hwl53sn2,,,,,,0
1,00p0yvin,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.211.141,2017-11-17 12:06:09.997937+00:00,1,,,0,1,,,,,,,,,0,1,11,triangle,9,Non-social,1,32,hwl53sn2,,,,,,0
1,00p0yvin,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.211.141,2017-11-17 12:06:09.997937+00:00,1,,,0,1,,,,,,,,,0,1,10,square,10,Social,1,33,hwl53sn2,,,,,,0
1,00p0yvin,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.211.141,2017-11-17 12:06:09.997937+00:00,1,,,0,1,,,,,,,,,0,1,11,triangle,9,Non-social,1,34,hwl53sn2,,,,,,0
1,00p0yvin,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.211.141,2017-11-17 12:06:09.997937+00:00,1,,,0,1,,,,,,,,,0,1,11,circle,9,Non-social,1,35,hwl53sn2,,,,,,0
1,00p0yvin,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.211.141,2017-11-17 12:06:09.997937+00:00,1,,,0,1,,,,,,,,,0,1,10,triangle,10,Social,1,36,hwl53sn2,,,,,,0
1,00p0yvin,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.211.141,2017-11-17 12:06:09.997937+00:00,1,,,0,1,,,,,,,,,0,1,10,circle,10,Social,1,37,hwl53sn2,,,,,,0
1,00p0yvin,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.211.141,2017-11-17 12:06:09.997937+00:00,1,,,0,1,,,,,,,,,0,1,10,circle,10,Social,1,38,hwl53sn2,,,,,,0
1,00p0yvin,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.211.141,2017-11-17 12:06:09.997937+00:00,1,,,0,1,,,,,,,,,0,1,10,triangle,0,Social,0,39,hwl53sn2,,,,,,0
1,00p0yvin,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.211.141,2017-11-17 12:06:09.997937+00:00,1,,,0,1,,,,,,,,,0,1,10,triangle,10,Social,1,40,hwl53sn2,,,,,,0
1,00p0yvin,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.211.141,2017-11-17 12:06:09.997937+00:00,1,,,0,1,,,,,,,,,0,1,10,square,10,Social,1,41,hwl53sn2,,,,,,0
1,00p0yvin,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.211.141,2017-11-17 12:06:09.997937+00:00,1,,,0,1,,,,,,,,,0,1,11,square,9,Non-social,1,42,hwl53sn2,,,,,,0
1,00p0yvin,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.211.141,2017-11-17 12:06:09.997937+00:00,1,,,0,1,,,,,,,,,0,1,10,square,10,Social,1,43,hwl53sn2,,,,,,0
1,00p0yvin,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.211.141,2017-11-17 12:06:09.997937+00:00,1,,,0,1,,,,,,,,,0,1,11,circle,9,Non-social,1,44,hwl53sn2,,,,,,0
1,00p0yvin,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.211.141,2017-11-17 12:06:09.997937+00:00,1,,,0,1,,,,,,,,,0,1,10,triangle,10,Social,1,45,hwl53sn2,,,,,,0
1,00p0yvin,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.211.141,2017-11-17 12:06:09.997937+00:00,1,,,0,1,,,,,,,,,0,1,11,triangle,9,Non-social,1,46,hwl53sn2,,,,,,0
1,00p0yvin,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.211.141,2017-11-17 12:06:09.997937+00:00,1,,,0,1,,,,,,,,,0,1,10,circle,10,Social,1,47,hwl53sn2,,,,,,0
1,00p0yvin,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.211.141,2017-11-17 12:06:09.997937+00:00,1,,,0,1,,,,,,,,,0,1,10,square,10,Social,1,48,hwl53sn2,,,,,,0
1,00p0yvin,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.211.141,2017-11-17 12:06:09.997937+00:00,1,,,0,1,,,,,,,,,0,1,11,triangle,9,Non-social,1,49,hwl53sn2,,,,,,0
1,00p0yvin,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.211.141,2017-11-17 12:06:09.997937+00:00,1,,,0,1,,,,,,,,,0,1,11,circle,9,Non-social,1,50,hwl53sn2,,,,,,0
1,00p0yvin,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.211.141,2017-11-17 12:06:09.997937+00:00,1,,,0,1,,,,,,,,,0,1,11,triangle,9,Non-social,1,51,hwl53sn2,,,,,,0
1,00p0yvin,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.211.141,2017-11-17 12:06:09.997937+00:00,1,,,0,1,,,,,,,,,0,1,10,triangle,10,Social,1,52,hwl53sn2,,,,,,0
1,00p0yvin,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.211.141,2017-11-17 12:06:09.997937+00:00,1,,,0,1,,,,,,,,,0,1,10,circle,10,Social,1,53,hwl53sn2,,,,,,0
1,00p0yvin,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.211.141,2017-11-17 12:06:09.997937+00:00,1,,,0,1,,,,,,,,,0,1,11,circle,9,Non-social,1,54,hwl53sn2,,,,,,0
1,00p0yvin,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.211.141,2017-11-17 12:06:09.997937+00:00,1,,,0,1,,,,,,,,,0,1,10,circle,10,Social,1,55,hwl53sn2,,,,,,0
1,00p0yvin,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.211.141,2017-11-17 12:06:09.997937+00:00,1,,,0,1,,,,,,,,,0,1,11,square,9,Non-social,1,56,hwl53sn2,,,,,,0
1,00p0yvin,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.211.141,2017-11-17 12:06:09.997937+00:00,1,,,0,1,,,,,,,,,0,1,11,square,9,Non-social,1,57,hwl53sn2,,,,,,0
1,00p0yvin,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.211.141,2017-11-17 12:06:09.997937+00:00,1,,,0,1,,,,,,,,,0,1,10,circle,10,Social,1,58,hwl53sn2,,,,,,0
1,00p0yvin,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.211.141,2017-11-17 12:06:09.997937+00:00,1,,,0,1,,,,,,,,,0,1,11,triangle,9,Non-social,1,59,hwl53sn2,,,,,,0
1,00p0yvin,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.211.141,2017-11-17 12:06:09.997937+00:00,1,,,0,1,,,,,,,,,0,1,11,triangle,0,Non-social,0,60,hwl53sn2,,,,,,0
1,00p0yvin,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.211.141,2017-11-17 12:06:09.997937+00:00,1,,,0,1,,,,,,,,,0,1,11,circle,9,Non-social,1,61,hwl53sn2,,,,,,0
1,00p0yvin,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.211.141,2017-11-17 12:06:09.997937+00:00,1,,,0,1,,,,,,,,,0,1,11,triangle,9,Non-social,1,62,hwl53sn2,,,,,,0
1,00p0yvin,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.211.141,2017-11-17 12:06:09.997937+00:00,1,,,0,1,,,,,,,,,0,1,10,triangle,10,Social,1,63,hwl53sn2,,,,,,0
1,00p0yvin,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.211.141,2017-11-17 12:06:09.997937+00:00,1,,,0,1,,,,,,,,,0,1,10,square,10,Social,1,64,hwl53sn2,,,,,,0
1,00p0yvin,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.211.141,2017-11-17 12:06:09.997937+00:00,1,,,0,1,,,,,,,,,0,1,11,circle,9,Non-social,1,65,hwl53sn2,,,,,,0
1,00p0yvin,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.146.211.141,2017-11-17 12:06:09.997937+00:00,1,,,0,1,,,,,,,,,0,1,10,square,10,Social,1,66,hwl53sn2,,,,,,0
