offer	option1	option2	sub_name	trial
11	1	11	Sub_1qrs0ktd	55
2	0	2	Sub_1qrs0ktd	56
9	9	15	Sub_1qrs0ktd	57
16	0	16	Sub_1qrs0ktd	58
7	7	11	Sub_1qrs0ktd	59
14	2	14	Sub_1qrs0ktd	60
11	5	11	Sub_1qrs0ktd	61
13	3	13	Sub_1qrs0ktd	62
8	2	8	Sub_1qrs0ktd	63
10	14	10	Sub_1qrs0ktd	64
7	7	15	Sub_1qrs0ktd	65
4	4	20	Sub_1qrs0ktd	66
10	10	18	Sub_1qrs0ktd	67
9	11	9	Sub_1qrs0ktd	68
9	9	13	Sub_1qrs0ktd	69
6	6	10	Sub_1qrs0ktd	70
10	12	10	Sub_1qrs0ktd	71
16	16	20	Sub_1qrs0ktd	72
15	15	3	Sub_1qrs0ktd	73
10	10	0	Sub_1qrs0ktd	74
3	3	19	Sub_1qrs0ktd	75
7	7	1	Sub_1qrs0ktd	76
13	17	13	Sub_1qrs0ktd	77
14	20	14	Sub_1qrs0ktd	78
9	9	3	Sub_1qrs0ktd	79
14	2	14	Sub_1qrs0ktd	80
14	14	20	Sub_1qrs0ktd	81
3	3	17	Sub_1qrs0ktd	82
7	7	13	Sub_1qrs0ktd	83
10	10	12	Sub_1qrs0ktd	84
10	10	20	Sub_1qrs0ktd	85
5	5	7	Sub_1qrs0ktd	86
5	5	15	Sub_1qrs0ktd	87
10	10	16	Sub_1qrs0ktd	88
3	3	17	Sub_1qrs0ktd	89
11	5	11	Sub_1qrs0ktd	90
10	8	10	Sub_1qrs0ktd	91
2	0	2	Sub_1qrs0ktd	92
11	7	11	Sub_1qrs0ktd	93
8	16	8	Sub_1qrs0ktd	94
15	1	15	Sub_1qrs0ktd	95
13	1	13	Sub_1qrs0ktd	96
8	8	16	Sub_1sbkcuui	1
0	0	20	Sub_1sbkcuui	2
10	16	10	Sub_1sbkcuui	3
15	17	15	Sub_1sbkcuui	4
11	11	17	Sub_1sbkcuui	5
0	16	0	Sub_1sbkcuui	6
11	1	11	Sub_1sbkcuui	7
11	15	11	Sub_1sbkcuui	8
14	0	14	Sub_1sbkcuui	9
5	5	19	Sub_1sbkcuui	10
6	18	6	Sub_1sbkcuui	11
15	15	19	Sub_1sbkcuui	12
14	0	14	Sub_1sbkcuui	13
9	1	9	Sub_1sbkcuui	14
17	3	17	Sub_1sbkcuui	15
11	5	11	Sub_1sbkcuui	16
11	11	15	Sub_1sbkcuui	17
4	4	10	Sub_1sbkcuui	18
4	4	18	Sub_1sbkcuui	19
5	5	13	Sub_1sbkcuui	20
10	10	16	Sub_1sbkcuui	21
2	0	2	Sub_1sbkcuui	22
8	8	18	Sub_1sbkcuui	23
7	7	19	Sub_1sbkcuui	24
8	2	8	Sub_1sbkcuui	25
13	1	13	Sub_1sbkcuui	26
2	2	0	Sub_1sbkcuui	27
6	4	6	Sub_1sbkcuui	28
7	7	19	Sub_1sbkcuui	29
15	15	3	Sub_1sbkcuui	30
8	10	8	Sub_1sbkcuui	31
9	9	15	Sub_1sbkcuui	32
4	4	14	Sub_1sbkcuui	33
9	11	9	Sub_1sbkcuui	34
9	11	9	Sub_1sbkcuui	35
12	12	14	Sub_1sbkcuui	36
8	4	8	Sub_1sbkcuui	37
5	1	5	Sub_1sbkcuui	38
4	0	4	Sub_1sbkcuui	39
9	3	9	Sub_1sbkcuui	40
8	6	8	Sub_1sbkcuui	41
10	2	10	Sub_1sbkcuui	42
16	2	16	Sub_1sbkcuui	43
18	4	18	Sub_1sbkcuui	44
9	9	11	Sub_1sbkcuui	45
17	17	19	Sub_1sbkcuui	46
7	15	7	Sub_1sbkcuui	47
7	5	7	Sub_1sbkcuui	48
8	8	20	Sub_1sbkcuui	49
5	5	1	Sub_1sbkcuui	50
4	4	2	Sub_1sbkcuui	51
12	0	12	Sub_1sbkcuui	52
8	6	8	Sub_1sbkcuui	53
7	5	7	Sub_1sbkcuui	54
8	0	8	Sub_1sbkcuui	55
6	6	16	Sub_1sbkcuui	56
7	17	7	Sub_1sbkcuui	57
16	20	16	Sub_1sbkcuui	58
11	11	13	Sub_1sbkcuui	59
11	3	11	Sub_1sbkcuui	60
5	17	5	Sub_1sbkcuui	61
9	9	13	Sub_1sbkcuui	62
9	9	17	Sub_1sbkcuui	63
18	0	18	Sub_1sbkcuui	64
12	2	12	Sub_1sbkcuui	65
16	0	16	Sub_1sbkcuui	66
14	14	16	Sub_1sbkcuui	67
9	1	9	Sub_1sbkcuui	68
13	13	15	Sub_1sbkcuui	69
16	18	16	Sub_1sbkcuui	70
10	10	12	Sub_1sbkcuui	71
19	3	19	Sub_1sbkcuui	72
16	0	16	Sub_1sbkcuui	73
13	1	13	Sub_1sbkcuui	74
15	1	15	Sub_1sbkcuui	75
7	7	11	Sub_1sbkcuui	76
11	3	11	Sub_1sbkcuui	77
12	12	16	Sub_1sbkcuui	78
11	15	11	Sub_1sbkcuui	79
10	10	18	Sub_1sbkcuui	80
6	12	6	Sub_1sbkcuui	81
6	6	10	Sub_1sbkcuui	82
8	8	14	Sub_1sbkcuui	83
10	10	14	Sub_1sbkcuui	84
7	1	7	Sub_1sbkcuui	85
8	6	8	Sub_1sbkcuui	86
5	5	15	Sub_1sbkcuui	87
10	10	12	Sub_1sbkcuui	88
7	3	7	Sub_1sbkcuui	89
6	2	6	Sub_1sbkcuui	90
4	4	0	Sub_1sbkcuui	91
18	18	0	Sub_1sbkcuui	92
12	18	12	Sub_1sbkcuui	93
8	8	12	Sub_1sbkcuui	94
11	1	11	Sub_1sbkcuui	95
2	2	20	Sub_1sbkcuui	96
10	0	10	Sub_219d693e	1
16	16	20	Sub_219d693e	2
5	17	5	Sub_219d693e	3
18	0	18	Sub_219d693e	4
10	10	18	Sub_219d693e	5
6	4	6	Sub_219d693e	6
11	11	15	Sub_219d693e	7
18	4	18	Sub_219d693e	8
15	1	15	Sub_219d693e	9
5	13	5	Sub_219d693e	10
1	19	1	Sub_219d693e	11
6	6	12	Sub_219d693e	12
14	14	20	Sub_219d693e	13
10	10	2	Sub_219d693e	14
11	11	13	Sub_219d693e	15
4	4	20	Sub_219d693e	16
0	0	20	Sub_219d693e	17
16	18	16	Sub_219d693e	18
12	2	12	Sub_219d693e	19
15	15	19	Sub_219d693e	20
7	7	17	Sub_219d693e	21
5	5	17	Sub_219d693e	22
15	15	19	Sub_219d693e	23
6	20	6	Sub_219d693e	24
2	2	20	Sub_219d693e	25
11	15	11	Sub_219d693e	26
10	14	10	Sub_219d693e	27
8	18	8	Sub_219d693e	28
6	0	6	Sub_219d693e	29
5	5	19	Sub_219d693e	30
10	6	10	Sub_219d693e	31
14	20	14	Sub_219d693e	32
12	12	14	Sub_219d693e	33
13	13	19	Sub_219d693e	34
15	1	15	Sub_219d693e	35
11	19	11	Sub_219d693e	36
9	17	9	Sub_219d693e	37
1	1	19	Sub_219d693e	38
8	8	14	Sub_219d693e	39
16	4	16	Sub_219d693e	40
9	9	15	Sub_219d693e	41
13	13	1	Sub_219d693e	42
14	4	14	Sub_219d693e	43
10	10	20	Sub_219d693e	44
16	0	16	Sub_219d693e	45
4	18	4	Sub_219d693e	46
8	6	8	Sub_219d693e	47
6	0	6	Sub_219d693e	48
7	7	19	Sub_219d693e	49
16	2	16	Sub_219d693e	50
14	4	14	Sub_219d693e	51
18	0	18	Sub_219d693e	52
17	17	19	Sub_219d693e	53
7	15	7	Sub_219d693e	54
9	15	9	Sub_219d693e	55
7	1	7	Sub_219d693e	56
13	1	13	Sub_219d693e	57
10	20	10	Sub_219d693e	58
12	12	0	Sub_219d693e	59
7	7	15	Sub_219d693e	60
13	13	17	Sub_219d693e	61
13	3	13	Sub_219d693e	62
15	3	15	Sub_219d693e	63
10	0	10	Sub_219d693e	64
10	10	16	Sub_219d693e	65
11	11	13	Sub_219d693e	66
9	3	9	Sub_219d693e	67
2	0	2	Sub_219d693e	68
7	7	19	Sub_219d693e	69
8	8	16	Sub_219d693e	70
2	2	20	Sub_219d693e	71
12	12	16	Sub_219d693e	72
17	1	17	Sub_219d693e	73
11	1	11	Sub_219d693e	74
6	6	0	Sub_219d693e	75
14	2	14	Sub_219d693e	76
6	4	6	Sub_219d693e	77
12	12	18	Sub_219d693e	78
7	7	1	Sub_219d693e	79
13	13	17	Sub_219d693e	80
16	0	16	Sub_219d693e	81
8	4	8	Sub_219d693e	82
13	13	1	Sub_219d693e	83
3	19	3	Sub_219d693e	84
16	4	16	Sub_219d693e	85
12	12	14	Sub_219d693e	86
7	7	19	Sub_219d693e	87
6	6	16	Sub_219d693e	88
12	12	4	Sub_219d693e	89
7	7	11	Sub_219d693e	90
7	3	7	Sub_219d693e	91
12	4	12	Sub_219d693e	92
5	1	5	Sub_219d693e	93
9	9	15	Sub_219d693e	94
13	13	3	Sub_219d693e	95
6	2	6	Sub_219d693e	96
7	17	7	Sub_23sai915	1
4	4	20	Sub_23sai915	2
0	0	16	Sub_23sai915	3
6	6	10	Sub_23sai915	4
1	1	11	Sub_23sai915	5
4	4	0	Sub_23sai915	6
2	2	18	Sub_23sai915	7
3	1	3	Sub_23sai915	8
14	20	14	Sub_23sai915	9
6	20	6	Sub_23sai915	10
18	20	18	Sub_23sai915	11
8	8	16	Sub_23sai915	12
6	6	14	Sub_23sai915	13
6	6	2	Sub_23sai915	14
0	0	16	Sub_23sai915	15
8	8	16	Sub_23sai915	16
6	8	6	Sub_23sai915	17
10	10	16	Sub_23sai915	18
9	9	15	Sub_23sai915	19
4	4	16	Sub_23sai915	20
3	3	13	Sub_23sai915	21
10	2	10	Sub_23sai915	22
7	7	13	Sub_23sai915	23
8	0	8	Sub_23sai915	24
3	3	17	Sub_23sai915	25
2	2	18	Sub_23sai915	26
2	2	10	Sub_23sai915	27
6	6	4	Sub_23sai915	28
10	20	10	Sub_23sai915	29
1	1	13	Sub_23sai915	30
15	15	17	Sub_23sai915	31
7	7	19	Sub_23sai915	32
15	15	17	Sub_23sai915	33
9	9	3	Sub_23sai915	34
16	16	18	Sub_23sai915	35
2	2	20	Sub_23sai915	36
4	4	20	Sub_23sai915	37
13	13	17	Sub_23sai915	38
11	7	11	Sub_23sai915	39
6	6	12	Sub_23sai915	40
5	5	11	Sub_23sai915	41
13	15	13	Sub_23sai915	42
2	0	2	Sub_23sai915	43
9	7	9	Sub_23sai915	44
0	0	14	Sub_23sai915	45
9	9	15	Sub_23sai915	46
8	8	10	Sub_23sai915	47
4	4	10	Sub_23sai915	48
7	7	9	Sub_23sai915	49
15	15	19	Sub_23sai915	50
3	3	13	Sub_23sai915	51
6	12	6	Sub_23sai915	52
4	4	10	Sub_23sai915	53
6	4	6	Sub_23sai915	54
8	4	8	Sub_23sai915	55
3	3	1	Sub_23sai915	56
6	20	6	Sub_23sai915	57
4	4	12	Sub_23sai915	58
14	14	16	Sub_23sai915	59
14	14	18	Sub_23sai915	60
12	12	20	Sub_23sai915	61
3	15	3	Sub_23sai915	62
7	1	7	Sub_23sai915	63
3	1	3	Sub_23sai915	64
8	8	16	Sub_23sai915	65
4	4	16	Sub_23sai915	66
8	8	18	Sub_23sai915	67
16	16	20	Sub_23sai915	68
6	6	16	Sub_23sai915	69
5	3	5	Sub_23sai915	70
7	7	17	Sub_23sai915	71
7	3	7	Sub_23sai915	72
9	9	17	Sub_23sai915	73
3	3	17	Sub_23sai915	74
3	3	11	Sub_23sai915	75
6	14	6	Sub_23sai915	76
9	9	13	Sub_23sai915	77
9	17	9	Sub_23sai915	78
8	8	10	Sub_23sai915	79
0	0	12	Sub_23sai915	80
12	12	16	Sub_23sai915	81
10	10	18	Sub_23sai915	82
14	20	14	Sub_23sai915	83
3	3	9	Sub_23sai915	84
1	1	19	Sub_23sai915	85
15	15	17	Sub_23sai915	86
0	0	14	Sub_23sai915	87
7	7	13	Sub_23sai915	88
11	15	11	Sub_23sai915	89
9	3	9	Sub_23sai915	90
3	3	7	Sub_23sai915	91
4	0	4	Sub_23sai915	92
9	9	19	Sub_23sai915	93
16	16	18	Sub_23sai915	94
8	8	20	Sub_23sai915	95
4	0	4	Sub_23sai915	96
8	8	18	Sub_2nds3ity	1
8	8	4	Sub_2nds3ity	2
0	16	0	Sub_2nds3ity	3
11	11	17	Sub_2nds3ity	4
6	6	0	Sub_2nds3ity	5
16	16	20	Sub_2nds3ity	6
15	15	19	Sub_2nds3ity	7
1	15	1	Sub_2nds3ity	8
1	1	15	Sub_2nds3ity	9
9	13	9	Sub_2nds3ity	10
10	6	10	Sub_2nds3ity	11
1	1	19	Sub_2nds3ity	12
6	16	6	Sub_2nds3ity	13
0	0	14	Sub_2nds3ity	14
10	0	10	Sub_2nds3ity	15
2	2	0	Sub_2nds3ity	16
3	15	3	Sub_2nds3ity	17
9	9	17	Sub_2nds3ity	18
8	16	8	Sub_2nds3ity	19
8	8	0	Sub_2nds3ity	20
4	2	4	Sub_2nds3ity	21
8	8	16	Sub_2nds3ity	22
16	16	20	Sub_2nds3ity	23
16	16	18	Sub_2nds3ity	24
3	3	15	Sub_2nds3ity	25
1	15	1	Sub_2nds3ity	26
8	8	18	Sub_2nds3ity	27
9	1	9	Sub_2nds3ity	28
13	13	15	Sub_2nds3ity	29
7	17	7	Sub_2nds3ity	30
13	13	17	Sub_2nds3ity	31
1	1	13	Sub_2nds3ity	32
16	18	16	Sub_2nds3ity	33
8	8	14	Sub_2nds3ity	34
9	9	7	Sub_2nds3ity	35
2	2	14	Sub_2nds3ity	36
5	11	5	Sub_2nds3ity	37
7	3	7	Sub_2nds3ity	38
15	15	19	Sub_2nds3ity	39
5	5	7	Sub_2nds3ity	40
1	1	19	Sub_2nds3ity	41
12	12	16	Sub_2nds3ity	42
7	13	7	Sub_2nds3ity	43
7	7	13	Sub_2nds3ity	44
2	2	16	Sub_2nds3ity	45
1	1	17	Sub_2nds3ity	46
1	1	11	Sub_2nds3ity	47
12	12	14	Sub_2nds3ity	48
10	14	10	Sub_2nds3ity	49
3	1	3	Sub_2nds3ity	50
9	5	9	Sub_2nds3ity	51
12	2	12	Sub_2nds3ity	52
12	18	12	Sub_2nds3ity	53
9	9	19	Sub_2nds3ity	54
10	10	20	Sub_2nds3ity	55
7	7	17	Sub_2nds3ity	56
6	6	18	Sub_2nds3ity	57
2	12	2	Sub_2nds3ity	58
11	3	11	Sub_2nds3ity	59
6	12	6	Sub_2nds3ity	60
3	3	13	Sub_2nds3ity	61
7	7	11	Sub_2nds3ity	62
5	1	5	Sub_2nds3ity	63
4	4	20	Sub_2nds3ity	64
17	17	19	Sub_2nds3ity	65
15	15	17	Sub_2nds3ity	66
5	5	17	Sub_2nds3ity	67
10	16	10	Sub_2nds3ity	68
1	1	13	Sub_2nds3ity	69
14	14	20	Sub_2nds3ity	70
4	10	4	Sub_2nds3ity	71
8	2	8	Sub_2nds3ity	72
5	5	15	Sub_2nds3ity	73
7	19	7	Sub_2nds3ity	74
2	14	2	Sub_2nds3ity	75
12	12	14	Sub_2nds3ity	76
0	0	16	Sub_2nds3ity	77
17	17	19	Sub_2nds3ity	78
14	14	16	Sub_2nds3ity	79
7	3	7	Sub_2nds3ity	80
9	9	15	Sub_2nds3ity	81
12	20	12	Sub_2nds3ity	82
9	1	9	Sub_2nds3ity	83
2	2	18	Sub_2nds3ity	84
14	14	18	Sub_2nds3ity	85
2	2	16	Sub_2nds3ity	86
16	16	20	Sub_2nds3ity	87
4	4	18	Sub_2nds3ity	88
13	1	13	Sub_2nds3ity	89
10	10	2	Sub_2nds3ity	90
4	0	4	Sub_2nds3ity	91
11	9	11	Sub_2nds3ity	92
10	10	0	Sub_2nds3ity	93
8	8	2	Sub_2nds3ity	94
7	7	19	Sub_2nds3ity	95
10	10	16	Sub_2nds3ity	96
1	1	19	Sub_2v0q7hxp	1
6	10	6	Sub_2v0q7hxp	2
3	3	7	Sub_2v0q7hxp	3
19	15	19	Sub_2v0q7hxp	4
6	4	6	Sub_2v0q7hxp	5
13	13	15	Sub_2v0q7hxp	6
18	4	18	Sub_2v0q7hxp	7
8	8	12	Sub_2v0q7hxp	8
9	1	9	Sub_2v0q7hxp	9
4	4	20	Sub_2v0q7hxp	10
16	10	16	Sub_2v0q7hxp	11
4	4	0	Sub_2v0q7hxp	12
8	16	8	Sub_2v0q7hxp	13
18	4	18	Sub_2v0q7hxp	14
0	0	16	Sub_2v0q7hxp	15
20	4	20	Sub_2v0q7hxp	16
13	13	17	Sub_2v0q7hxp	17
17	15	17	Sub_2v0q7hxp	18
2	2	6	Sub_2v0q7hxp	19
17	1	17	Sub_2v0q7hxp	20
6	6	18	Sub_2v0q7hxp	21
2	2	20	Sub_2v0q7hxp	22
15	9	15	Sub_2v0q7hxp	23
9	9	7	Sub_2v0q7hxp	24
3	1	3	Sub_2v0q7hxp	25
6	6	2	Sub_2v0q7hxp	26
9	19	9	Sub_2v0q7hxp	27
3	17	3	Sub_2v0q7hxp	28
6	6	18	Sub_2v0q7hxp	29
11	1	11	Sub_2v0q7hxp	30
8	8	12	Sub_2v0q7hxp	31
8	8	10	Sub_2v0q7hxp	32
12	0	12	Sub_2v0q7hxp	33
3	3	15	Sub_2v0q7hxp	34
19	11	19	Sub_2v0q7hxp	35
3	3	7	Sub_2v0q7hxp	36
11	11	17	Sub_2v0q7hxp	37
3	3	1	Sub_2v0q7hxp	38
18	18	10	Sub_2v0q7hxp	39
16	16	18	Sub_2v0q7hxp	40
1	1	3	Sub_2v0q7hxp	41
2	2	8	Sub_2v0q7hxp	42
5	5	15	Sub_2v0q7hxp	43
10	2	10	Sub_2v0q7hxp	44
5	5	17	Sub_2v0q7hxp	45
0	0	14	Sub_2v0q7hxp	46
9	9	17	Sub_2v0q7hxp	47
9	9	17	Sub_2v0q7hxp	48
3	13	3	Sub_2v0q7hxp	49
10	10	12	Sub_2v0q7hxp	50
19	3	19	Sub_2v0q7hxp	51
20	20	16	Sub_2v0q7hxp	52
11	17	11	Sub_2v0q7hxp	53
16	20	16	Sub_2v0q7hxp	54
6	0	6	Sub_2v0q7hxp	55
6	14	6	Sub_2v0q7hxp	56
0	0	18	Sub_2v0q7hxp	57
10	0	10	Sub_2v0q7hxp	58
18	0	18	Sub_2v0q7hxp	59
9	9	11	Sub_2v0q7hxp	60
14	14	20	Sub_2v0q7hxp	61
6	6	18	Sub_2v0q7hxp	62
6	6	10	Sub_2v0q7hxp	63
2	2	8	Sub_2v0q7hxp	64
3	3	19	Sub_2v0q7hxp	65
13	9	13	Sub_2v0q7hxp	66
9	9	17	Sub_2v0q7hxp	67
2	2	16	Sub_2v0q7hxp	68
13	13	15	Sub_2v0q7hxp	69
13	1	13	Sub_2v0q7hxp	70
8	18	8	Sub_2v0q7hxp	71
4	4	2	Sub_2v0q7hxp	72
14	2	14	Sub_2v0q7hxp	73
2	2	12	Sub_2v0q7hxp	74
14	14	20	Sub_2v0q7hxp	75
20	20	2	Sub_2v0q7hxp	76
18	18	2	Sub_2v0q7hxp	77
17	7	17	Sub_2v0q7hxp	78
17	17	7	Sub_2v0q7hxp	79
11	11	13	Sub_2v0q7hxp	80
6	6	8	Sub_2v0q7hxp	81
10	10	20	Sub_2v0q7hxp	82
12	12	20	Sub_2v0q7hxp	83
18	18	20	Sub_2v0q7hxp	84
8	8	18	Sub_2v0q7hxp	85
9	1	9	Sub_2v0q7hxp	86
6	6	12	Sub_2v0q7hxp	87
15	15	17	Sub_2v0q7hxp	88
8	8	16	Sub_2v0q7hxp	89
9	9	13	Sub_2v0q7hxp	90
15	15	17	Sub_2v0q7hxp	91
19	19	11	Sub_2v0q7hxp	92
2	0	2	Sub_2v0q7hxp	93
10	10	12	Sub_2v0q7hxp	94
8	14	8	Sub_2v0q7hxp	95
4	4	14	Sub_2v0q7hxp	96
17	13	17	Sub_33xwrimc	1
9	7	9	Sub_33xwrimc	2
20	4	20	Sub_33xwrimc	3
14	6	14	Sub_33xwrimc	4
20	2	20	Sub_33xwrimc	5
18	0	18	Sub_33xwrimc	6
11	11	7	Sub_33xwrimc	7
18	12	18	Sub_33xwrimc	8
17	17	1	Sub_33xwrimc	9
18	0	18	Sub_33xwrimc	10
10	4	10	Sub_33xwrimc	11
8	8	0	Sub_33xwrimc	12
14	14	12	Sub_33xwrimc	13
13	11	13	Sub_33xwrimc	14
13	13	7	Sub_33xwrimc	15
20	12	20	Sub_33xwrimc	16
11	3	11	Sub_33xwrimc	17
12	12	10	Sub_33xwrimc	18
8	8	4	Sub_33xwrimc	19
17	5	17	Sub_33xwrimc	20
16	2	16	Sub_33xwrimc	21
15	15	11	Sub_33xwrimc	22
3	1	3	Sub_33xwrimc	23
20	0	20	Sub_33xwrimc	24
16	0	16	Sub_33xwrimc	25
6	6	0	Sub_33xwrimc	26
10	10	8	Sub_33xwrimc	27
11	3	11	Sub_33xwrimc	28
6	6	4	Sub_33xwrimc	29
20	16	20	Sub_33xwrimc	30
20	20	0	Sub_33xwrimc	31
20	16	20	Sub_33xwrimc	32
16	12	16	Sub_33xwrimc	33
11	11	9	Sub_33xwrimc	34
3	1	3	Sub_33xwrimc	35
9	9	5	Sub_33xwrimc	36
18	10	18	Sub_33xwrimc	37
6	4	6	Sub_33xwrimc	38
11	11	1	Sub_33xwrimc	39
11	5	11	Sub_33xwrimc	40
12	6	12	Sub_33xwrimc	41
12	12	4	Sub_33xwrimc	42
17	17	7	Sub_33xwrimc	43
6	4	6	Sub_33xwrimc	44
11	9	11	Sub_33xwrimc	45
19	5	19	Sub_33xwrimc	46
5	5	3	Sub_33xwrimc	47
12	0	12	Sub_33xwrimc	48
7	7	3	Sub_33xwrimc	49
19	3	19	Sub_33xwrimc	50
13	9	13	Sub_33xwrimc	51
11	11	7	Sub_33xwrimc	52
17	7	17	Sub_33xwrimc	53
15	15	13	Sub_33xwrimc	54
8	0	8	Sub_33xwrimc	55
18	18	16	Sub_33xwrimc	56
6	0	6	Sub_33xwrimc	57
16	12	16	Sub_33xwrimc	58
16	4	16	Sub_33xwrimc	59
19	13	19	Sub_33xwrimc	60
8	2	8	Sub_33xwrimc	61
16	10	16	Sub_33xwrimc	62
15	1	15	Sub_33xwrimc	63
17	15	17	Sub_33xwrimc	64
5	3	5	Sub_33xwrimc	65
14	6	14	Sub_33xwrimc	66
19	13	19	Sub_33xwrimc	67
16	6	16	Sub_33xwrimc	68
20	14	20	Sub_33xwrimc	69
16	2	16	Sub_33xwrimc	70
9	5	9	Sub_33xwrimc	71
14	8	14	Sub_33xwrimc	72
14	12	14	Sub_33xwrimc	73
16	16	14	Sub_33xwrimc	74
20	6	20	Sub_33xwrimc	75
18	4	18	Sub_33xwrimc	76
19	5	19	Sub_33xwrimc	77
13	1	13	Sub_33xwrimc	78
20	4	20	Sub_33xwrimc	79
9	3	9	Sub_33xwrimc	80
18	6	18	Sub_33xwrimc	81
14	10	14	Sub_33xwrimc	82
10	10	2	Sub_33xwrimc	83
17	5	17	Sub_33xwrimc	84
15	1	15	Sub_33xwrimc	85
17	17	11	Sub_33xwrimc	86
10	6	10	Sub_33xwrimc	87
9	9	1	Sub_33xwrimc	88
15	15	7	Sub_33xwrimc	89
17	17	1	Sub_33xwrimc	90
19	11	19	Sub_33xwrimc	91
14	14	2	Sub_33xwrimc	92
13	5	13	Sub_33xwrimc	93
17	3	17	Sub_33xwrimc	94
7	3	7	Sub_33xwrimc	95
10	4	10	Sub_33xwrimc	96
7	17	7	Sub_4pe2w7e0	1
13	13	19	Sub_4pe2w7e0	2
4	4	18	Sub_4pe2w7e0	3
9	9	15	Sub_4pe2w7e0	4
11	19	11	Sub_4pe2w7e0	5
6	20	6	Sub_4pe2w7e0	6
6	6	14	Sub_4pe2w7e0	7
3	1	3	Sub_4pe2w7e0	8
14	20	14	Sub_4pe2w7e0	9
8	8	18	Sub_4pe2w7e0	10
18	20	18	Sub_4pe2w7e0	11
10	8	10	Sub_4pe2w7e0	12
12	2	12	Sub_4pe2w7e0	13
6	6	2	Sub_4pe2w7e0	14
0	0	16	Sub_4pe2w7e0	15
9	9	19	Sub_4pe2w7e0	16
2	0	2	Sub_4pe2w7e0	17
10	10	16	Sub_4pe2w7e0	18
10	0	10	Sub_4pe2w7e0	19
4	4	16	Sub_4pe2w7e0	20
3	3	13	Sub_4pe2w7e0	21
10	2	10	Sub_4pe2w7e0	22
7	7	13	Sub_4pe2w7e0	23
20	20	2	Sub_4pe2w7e0	24
9	9	1	Sub_4pe2w7e0	25
1	1	17	Sub_4pe2w7e0	26
10	2	10	Sub_4pe2w7e0	27
6	6	4	Sub_4pe2w7e0	28
10	20	10	Sub_4pe2w7e0	29
13	1	13	Sub_4pe2w7e0	30
5	5	1	Sub_4pe2w7e0	31
6	6	16	Sub_4pe2w7e0	32
5	17	5	Sub_4pe2w7e0	33
9	9	3	Sub_4pe2w7e0	34
13	19	13	Sub_4pe2w7e0	35
2	2	20	Sub_4pe2w7e0	36
4	4	20	Sub_4pe2w7e0	37
9	7	9	Sub_4pe2w7e0	38
5	5	1	Sub_4pe2w7e0	39
9	11	9	Sub_4pe2w7e0	40
5	5	11	Sub_4pe2w7e0	41
13	15	13	Sub_4pe2w7e0	42
12	12	4	Sub_4pe2w7e0	43
1	1	17	Sub_4pe2w7e0	44
0	0	14	Sub_4pe2w7e0	45
7	5	7	Sub_4pe2w7e0	46
7	7	19	Sub_4pe2w7e0	47
6	6	0	Sub_4pe2w7e0	48
9	7	9	Sub_4pe2w7e0	49
1	1	13	Sub_4pe2w7e0	50
3	3	13	Sub_4pe2w7e0	51
11	17	11	Sub_4pe2w7e0	52
5	5	15	Sub_4pe2w7e0	53
6	4	6	Sub_4pe2w7e0	54
12	0	12	Sub_4pe2w7e0	55
3	3	1	Sub_4pe2w7e0	56
6	20	6	Sub_4pe2w7e0	57
4	4	12	Sub_4pe2w7e0	58
7	7	1	Sub_4pe2w7e0	59
2	2	12	Sub_4pe2w7e0	60
12	12	20	Sub_4pe2w7e0	61
3	15	3	Sub_4pe2w7e0	62
7	1	7	Sub_4pe2w7e0	63
4	4	16	Sub_4pe2w7e0	64
11	11	19	Sub_4pe2w7e0	65
2	14	2	Sub_4pe2w7e0	66
4	2	4	Sub_4pe2w7e0	67
16	16	20	Sub_4pe2w7e0	68
6	6	16	Sub_4pe2w7e0	69
3	3	19	Sub_4pe2w7e0	70
7	7	17	Sub_4pe2w7e0	71
4	4	14	Sub_4pe2w7e0	72
1	1	15	Sub_4pe2w7e0	73
4	18	4	Sub_4pe2w7e0	74
9	9	5	Sub_4pe2w7e0	75
6	14	6	Sub_4pe2w7e0	76
18	18	20	Sub_4pe2w7e0	77
12	12	14	Sub_4pe2w7e0	78
8	8	0	Sub_4pe2w7e0	79
12	0	12	Sub_4pe2w7e0	80
3	19	3	Sub_4pe2w7e0	81
17	19	17	Sub_4pe2w7e0	82
12	12	0	Sub_4pe2w7e0	83
9	3	9	Sub_4pe2w7e0	84
6	6	16	Sub_4pe2w7e0	85
11	11	13	Sub_4pe2w7e0	86
0	0	14	Sub_4pe2w7e0	87
7	7	13	Sub_4pe2w7e0	88
11	15	11	Sub_4pe2w7e0	89
8	6	8	Sub_4pe2w7e0	90
8	2	8	Sub_4pe2w7e0	91
3	3	13	Sub_4pe2w7e0	92
9	9	19	Sub_4pe2w7e0	93
2	0	2	Sub_4pe2w7e0	94
13	15	13	Sub_4pe2w7e0	95
8	8	14	Sub_4pe2w7e0	96
7	7	19	Sub_4th0y8p0	1
12	4	12	Sub_4th0y8p0	2
17	15	17	Sub_4th0y8p0	3
20	18	20	Sub_4th0y8p0	4
7	3	7	Sub_4th0y8p0	5
10	8	10	Sub_4th0y8p0	6
15	15	19	Sub_4th0y8p0	7
2	8	2	Sub_4th0y8p0	8
18	4	18	Sub_4th0y8p0	9
1	1	15	Sub_4th0y8p0	10
12	6	12	Sub_4th0y8p0	11
